TimeStamp,e0:d1:73:a1:20:e0,cc:d5:39:24:a7:70,e0:d1:73:a1:20:e2,e0:d1:73:95:71:42,e0:d1:73:a1:20:e4,54:78:1a:24:67:c1,e0:d1:73:a1:20:ee,e0:d1:73:a1:20:eb,e0:d1:73:95:71:44,cc:d5:39:24:a7:75,e0:d1:73:95:71:40,cc:d5:39:9a:e4:81,84:78:ac:dc:d4:a5,e0:d1:73:a1:20:ed,54:78:1a:24:67:c0,54:78:1a:24:67:c5,cc:d5:39:24:a7:74,84:78:ac:dc:d4:a0,84:78:ac:dc:d4:a4,cc:d5:39:24:a7:72,e0:d1:73:a1:20:e5,54:78:1a:24:67:c4,84:78:ac:dc:d4:a1,e0:d1:73:95:71:45,54:78:1a:24:67:c2,e0:d1:73:a1:20:e1,cc:d5:39:24:a7:71,cc:d5:39:9a:e4:80,e0:d1:73:95:71:41,84:78:ac:dc:d4:a2,e0:d1:73:0f:2f:72,e0:d1:73:0f:2f:74,e0:d1:73:0f:2f:70,e0:d1:73:0f:2f:71,cc:d5:39:9a:e4:85,e0:d1:73:a1:20:ef,e0:d1:73:a1:20:ec,e0:d1:73:a1:20:ea,34:a8:4e:29:3d:90,84:78:ac:dc:d4:aa,cc:d5:39:9a:e4:84,cc:d5:39:9a:e4:82,e0:d1:73:d8:74:91,e0:d1:73:d8:74:90,e0:d1:73:d8:74:95,e0:d1:73:d8:74:94,20:3a:07:aa:41:34,20:3a:07:aa:41:35,20:3a:07:aa:41:30,20:3a:07:aa:41:31,e0:d1:73:d8:74:92,cc:d5:39:6a:49:e4,cc:d5:39:6a:49:e0,20:3a:07:aa:41:32,cc:d5:39:6a:49:e2,20:3a:07:aa:41:3e,20:3a:07:aa:41:3f,20:3a:07:aa:41:3b,20:3a:07:aa:41:3d,20:3a:07:aa:41:3c,cc:d5:39:6a:49:e5,20:3a:07:aa:41:3a,e0:d1:73:d8:74:9c,e0:d1:73:de:ac:11,e0:d1:73:de:ac:10,e0:d1:73:de:ac:14,e0:d1:73:de:ac:12,e0:d1:73:d8:74:9a,e0:d1:73:d8:74:9f,e0:d1:73:d8:74:9d,e0:d1:73:d8:74:9b,e0:d1:73:d8:74:9e,e0:d1:73:0f:2f:75,e0:d1:73:de:ac:15,e0:d1:73:bd:c9:a1,e0:d1:73:bd:c9:a5,e0:d1:73:bd:c9:a2,e0:d1:73:bd:c9:a0,e0:d1:73:bd:c9:a4,e0:d1:73:bd:c9:ac,e0:d1:73:bd:c9:ad,e0:d1:73:bd:c9:ab,e0:d1:73:bd:c9:af,e0:d1:73:bd:c9:aa,e0:d1:73:bd:c9:ae,20:3a:07:cd:9c:72,34:a8:4e:29:3d:91,34:a8:4e:29:3d:92,34:a8:4e:29:3d:95,20:3a:07:cd:9c:71,34:a8:4e:29:3d:94,cc:d5:39:51:6c:e4,cc:d5:39:51:6c:e5,cc:d5:39:51:6c:e1,cc:d5:39:7f:3c:45,cc:d5:39:7f:3c:44
1454082131550,-87,,-88,-72,-89,-85,,,-74,-88,-72,-86,,,-85,-85,,,,-88,-85,-86,,-69,,-87,,-86,-71,,-67,-70,-67,-60,-85,,,,,,-86,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-67,,-78,-80,-79,-79,-79,-87,-89,-89,-87,-88,-89,,,,,,,,,,,
1454082132467,-85,,-88,-74,-89,-83,,,-74,-88,-74,-86,,,-85,-85,,,,,-86,,,-74,,,,,-71,,-70,-70,-70,-70,-85,,,,,,-86,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-67,,-78,-80,-79,-80,-80,-86,-89,-89,-87,-88,-87,,,,,,,,,,,
1454082133409,-85,,-88,-72,-89,-83,,,-74,-88,-73,-86,,,-85,-85,,,,,-85,-84,,-73,,,,,-71,,-66,-70,-66,-66,-85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-67,,-78,-82,-79,-79,-80,-86,-88,-89,-87,-88,-87,,,,,,,,,,,
1454082134304,-84,,-84,-72,-89,-83,,,-74,-88,-72,-86,,,-87,-85,,,,,-87,-84,,-72,,,,-88,-71,,-67,-70,-67,-67,-85,,,,,,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-67,,-78,-79,-79,-79,-80,-86,-84,-89,-87,-88,-86,,,,,,,,,,,
1454082135239,-84,,-87,-73,-86,-83,,,-75,-88,-73,-86,,,-87,-84,,,,,-87,-84,,-72,,-86,,-88,-73,,-66,-66,-66,-67,,,,,,,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-66,,-75,-79,-77,-79,-80,-86,-84,-87,-87,-87,-86,,,,,,,,,,,
1454082136137,-84,,-82,-69,-82,-83,,,-69,,-69,,,,-87,-86,,,,,-87,-84,,-72,,-86,,-88,-73,,-65,-66,-65,-67,,,,,,,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-65,,-81,-79,-80,-79,-80,-86,-84,-87,-86,-89,-86,,,,,,,,,,,
1454082137032,-85,,-82,-70,-82,,,,-69,,-70,,,,-87,-86,,,,,-87,-84,,-70,,-86,,-85,-73,,-66,-66,-66,-66,,,,,,,-85,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-65,,-81,-81,-80,-82,,,-84,-87,-86,-89,-86,,,,,,,,,,,
1454082137970,-85,,-84,-70,-82,,,,-69,,-70,,,,-86,-86,,,,,-87,,,-70,,-86,,-85,-72,,-68,-68,-68,-66,,,,,,,-85,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-65,,-79,-81,-80,-82,,,-84,-87,-86,-89,-86,,,,,,,,,,,
1454082138903,-85,,-84,-73,-82,,,,-69,,-73,,,,-86,-86,,,,,-86,-85,,-74,,-86,,-85,-72,,-63,-68,-63,-63,,,,,,,-85,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-65,,-79,-80,-80,-81,,,-89,-87,-86,-89,-88,,,,,,,,,,,
1454082139813,-85,,-84,-71,-82,,,,-71,,-70,-87,,,-86,-83,,,,,-86,-85,,-74,,-84,,-85,-73,,-69,-69,-69,-63,,,,,,,-85,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-69,,-82,-80,-80,-81,,,-89,-90,-86,-88,-88,,,,,,,,,,,
1454082140724,-84,,-84,-74,-84,-84,,,-75,,-73,-86,,,-86,-83,,,,,-83,-85,,-75,,-84,,-85,-73,,-65,-69,-65,-63,,,,,,,-85,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-68,,-82,-80,-81,-79,-80,,-89,-90,-86,-88,-90,,,,,,,,,,,
1454082141658,-84,,-84,-73,-84,-84,,,-75,,-73,-86,,,-88,-83,,,,,-85,-88,,-74,,-84,,-85,-73,,-68,-69,-69,-69,,,,,,,,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-68,,-82,-78,-81,-78,-80,,-87,-90,-86,-88,-87,,,,,,,,,,,
1454082142572,-84,,-84,-69,-84,-84,,,-75,,-69,-86,,,-87,-83,,,,,-82,-88,,-71,,-84,,-85,-73,,-65,-69,-66,-65,,,,,,,,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-68,,-82,-78,-81,-78,-80,,-87,-90,,-88,-88,,,,,,,,,,,
1454082143472,-84,,-84,-68,-84,-84,,,-75,,-69,-86,,,-86,-85,,,,,-82,-88,,-71,,-84,,,-69,,-67,-67,-68,-65,-86,,,,,,,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-68,,-82,-78,-81,-78,-80,,-88,-89,-90,-88,-88,,,,,,,,,,,
1454082144396,-84,,-83,-71,-84,-87,,,-72,,-72,-86,,,-86,-85,,,,,-82,-88,,-71,,-84,,,-69,,-67,-67,-68,-65,-86,,,,,,,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-68,,,-78,-78,-78,-78,-88,-88,-89,-90,-90,-88,,,,,,,,,,,
1454082145297,-81,,-83,-71,-84,-84,,,-72,,-72,,,,-86,-85,,,,,-82,-88,,-71,,-84,,,-69,,-67,-67,-68,-66,-86,,,,,,-89,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-68,,,-78,-78,-78,-78,-87,-88,-89,-90,-90,-88,,,,,,,,,,,
1454082146215,-81,,-83,-70,-84,-84,,,-72,,-70,,,,-85,-87,,,,,-82,-86,,-71,,-83,,,-71,,-64,-64,-68,-66,-86,,,,,,-89,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-68,,-80,-78,-78,-78,-78,-87,-89,-89,-90,-90,-88,,,,,,,,,,,
1454082147118,-81,,-85,-71,-83,-84,,,-71,,-71,-87,,,-85,-86,,,,,,-86,,-71,,-86,,,-70,,-64,-65,-65,-66,-86,,,,,,-89,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-65,,-77,,-77,-78,-78,-87,-89,-88,-87,-89,-88,,,,,,,,,,,
1454082148035,-85,,-85,-72,-85,-85,,,-72,,-72,-87,,,-85,-86,,,,,-86,-86,,-72,,-86,,,-70,,-64,-65,-65,-65,,,,,,,-87,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-65,,-77,,-77,-79,-78,-87,-89,-88,-87,-89,-89,,,,,,,,,,,
1454082148990,-84,,-84,-71,-83,-85,,,-71,,-71,-84,,,-85,-86,,,,,-86,-86,,-72,,-86,,,-70,,-64,-65,-65,-65,,,,,,,-87,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-64,,-77,,-75,-76,-75,-89,-89,-88,-87,-89,-89,,,,,,,,,,,
1454082149889,-83,,-84,-67,-83,-83,,,-71,,-67,-84,,,-85,-86,,,,,-87,-86,,-67,,-86,,,-70,,-64,-65,-65,-65,,,,,,,-87,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-64,,-77,-78,-75,-78,-77,-86,-89,-88,-87,-89,-87,,,,,,,,,,,
1454082150781,-83,,-84,-66,-83,-83,,,-71,,-66,-84,,,-85,-83,,,,,-87,,,-67,,-86,,-86,-67,,-64,-64,-65,-65,,,,,,,-87,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-64,,-75,-78,-75,-78,-77,-86,-89,-86,-88,-89,-87,,,,,-89,,,,,,
1454082151681,-84,,-85,-66,-84,-83,,,-66,,-66,-84,,,-85,-83,,,,,-87,,,-67,,,,-86,-67,,-64,-64,-65,-65,,,,,,,-87,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-65,,-75,-78,-76,-77,-76,-88,-89,-86,-88,-87,-87,,,,,-89,,,,,,
1454082152631,-84,,-85,-66,-84,-83,,,-66,,-66,-84,,,-83,-83,,,,,-85,-84,,-67,,-86,,-86,-66,,-68,-64,-65,-68,,,,,,,-87,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-65,,-75,-78,-76,-77,-76,-88,-85,-86,-88,-87,-86,,,,,-89,,,,,,
1454082153548,-84,,-85,-70,-84,-83,,,-66,,-70,,,,-85,-83,,,,,-83,-85,,-69,,-86,,-86,-66,,-67,-64,-65,-67,,,,,,,-87,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-65,,-75,-76,-76,-76,-76,-88,-89,-86,-88,-87,-89,,,,,-89,,,,,,
1454082154462,-84,,-85,-70,-84,,,,-66,,-69,,,,-85,-83,,,,,-83,-84,,-69,,-82,,-86,-71,,-70,-69,-65,-67,-87,,,,,,,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-65,,-78,-76,-76,-76,-76,-88,-86,-87,-88,-87,-89,,,,,-89,,,,,,
1454082155381,-84,,-85,-69,-84,,,,-70,,-70,,,,-85,-84,,,,,-83,-84,,-69,,-82,,,-71,,-70,-69,-68,-67,-87,,,,,,,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-68,,-80,-76,-80,-76,-76,-88,-86,-87,-89,-89,-89,,,,,,,,,,,
1454082156294,-84,,-83,-69,-83,-87,,,-69,,-70,,,,-85,-84,,,,,-83,-84,,-69,,-82,,,-71,,-70,-69,-68,-67,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-68,,-80,-76,-78,-77,-78,-86,-86,-87,-89,-85,-89,,-87,,,,,,,,,
1454082157210,-82,,-83,-73,-83,-87,,,-69,,-72,,,,-85,-84,,,,,-83,-84,,-73,,-82,,,-71,,-70,-69,-68,-65,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-68,,-80,-77,-78,-78,-78,-86,-86,-87,-89,-85,-89,,-87,,,,,,,,,
1454082158121,-82,,-83,-69,-83,-87,,,-69,,-70,,,,-85,-84,,,,,-83,-87,,-73,,-82,,-83,-70,,-66,-66,-68,-65,-82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-68,,-80,-80,-78,-78,-78,-86,-85,-87,-89,-85,-89,,-87,,,,,,,,,
1454082159080,-82,,-83,-69,-83,-87,,,-69,,-69,,,,-84,-84,,,,,-85,-87,,-69,,-82,,-83,-70,,-66,-66,-68,-66,-82,,,,,,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-68,,-80,-78,-78,-78,-78,-86,-87,-87,-89,-85,-89,,-87,,,,,,,,,
1454082159993,-82,,-83,-72,-83,-87,,,-69,,-72,,,,-86,-86,,,,,-85,-87,,-69,,-85,,-83,-72,,-66,-66,-66,-66,-84,,,,,,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-68,,-78,-78,-78,-78,-78,-86,-89,-87,-89,-85,-89,,-87,,,,,,,,,
1454082160918,-82,,-86,-69,-85,,,,-70,,-69,-85,,,-86,-84,,,,,-85,-87,,-69,,-86,,-83,-69,,-66,-67,-67,-66,-84,,,,,,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-67,,-79,-78,-79,-78,,,-89,-89,-87,-88,-89,,,,,,,,,,,
1454082161822,-86,,-85,-71,-86,-83,,,-71,,-71,-85,,,-86,-84,,,,,-85,-87,,-69,,-86,,-83,-69,,-66,-67,-67,-66,-84,,,,,,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-61,,-79,-78,-76,-76,-76,-88,-89,-89,-87,-89,-89,,,,,,,,,,,
1454082162746,-86,,-85,-71,-86,-83,,,-71,,-71,-85,,,-86,-84,,,,,-86,-85,,-70,-84,-86,,-87,-69,,-62,-67,-67,-63,-84,,,,,,-87,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-61,,-79,-78,-76,-78,-76,-88,-89,-89,-87,-89,-89,,,,,,,,,,,
1454082163661,-86,,-85,-71,-86,-83,,,-71,,-71,-85,,,-85,-84,,,,,-86,-84,,-70,-84,-83,,-87,-71,,-66,-67,-67,-66,-86,,,,,,-87,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-61,,-79,-77,-76,-78,-76,-88,-89,-90,-87,-89,-89,,,,,,,,,,,
1454082164590,-86,,-82,-67,-86,-83,,,-71,,-67,-85,,,-85,-85,,,,,-86,-84,,-70,-84,-83,,-87,-67,,-66,-64,-64,-66,-86,,,,,,-87,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-64,,-78,-77,-78,-78,-76,-88,-89,-90,-87,-88,-89,,,,,,,,,,,
1454082165500,-86,,-83,-68,-83,-83,,,-70,,-68,-86,,,-85,-87,,,,,-86,-84,,-70,-84,-83,,-87,-67,,-66,-64,-65,-66,-86,,,,,,-87,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-67,,-79,-77,-78,-78,-76,-89,-89,-90,-88,-87,-89,,,,,,,,,,,
1454082166437,-85,,-83,-71,-86,,,,-71,,-72,-86,,,-85,-87,,,,,-86,-84,,-70,-84,-83,,-87,-67,,-66,-64,-65,-66,-86,,,,,,-87,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-61,,-79,-77,-76,-78,-76,-89,-89,-90,-88,-87,-89,,,,,,,,,,,
1454082167364,-85,,-83,-71,-86,,,,-71,,-71,-86,,,-85,-87,,,,,-85,-84,,-71,,-83,,,-67,,-66,-64,-65,-64,-86,,,,,,-86,-85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-61,,-79,-77,-76,-77,-78,-89,-89,-90,-88,-87,-87,,,,,,,,,,,
1454082168292,-85,,-83,-71,-86,,,,-71,,-71,-86,,,,-87,,,,,-84,-84,,-72,,-83,,,-67,,,-64,-65,-62,,,,,,,-86,-85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-61,,-79,-75,-76,-76,-78,-89,,,-88,-87,-87,,,,,,,,,,,
1454082169195,-85,,-83,-72,-86,,,,-71,,-72,-86,,,-85,-87,,,,,-85,-84,,-72,,,,,,,-67,,-65,-63,,,,,,,-86,-85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-61,,-79,-76,-76,-76,-78,-89,-86,,-88,-87,-88,,,,,,,,,,,
1454082170120,-85,,,-72,-86,,,,-71,,-72,-86,,,-86,,,,,,-85,-84,,-73,,,,,,,-63,,,-63,,,,,,,-86,-85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-61,,,-77,-76,-76,-78,-89,-85,,,,-87,,,,,,,,,,,
1454082171018,-88,,-88,-72,-88,-86,,,-72,,-72,-85,,,-86,,,,,,-85,-84,,-73,,,,,,,-63,,-63,-63,,,,,,,-86,-85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-64,,,-77,-76,-76,-76,-86,-85,,,-86,-87,,,,,,,,,,,
1454082171908,-88,,-88,-72,-88,-86,,,-72,,-72,-85,,,-86,,,,,,-85,-87,,-72,,,,-86,,,-63,,-63,-64,,,,,,,-87,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-64,,,-79,-76,-79,-76,-86,-86,,,-86,-86,,,,,,,,,,,
1454082172815,-88,,-87,-72,-86,-86,,,-72,,-72,-85,,,-86,-83,,,,,-85,-87,,-72,,-87,,-86,-74,,-63,-62,-63,-64,,,,,,,-87,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-64,,-80,-79,-80,-79,-76,-86,-86,-87,-86,-86,-86,,,,,,,,,,,
1454082173718,-84,,-87,-70,-85,-86,,,-70,,-70,-85,,,-86,-83,,,,,-85,-87,,-71,,-87,,-86,-74,,-63,-62,-63,-66,,,,,,,-87,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-64,,-80,-79,-76,-75,-76,-88,-86,-87,-86,-86,-89,,,,,,,,,,,
1454082174662,-84,,-87,-69,-85,-86,,,-70,,-68,-85,,,-87,-83,,,,,-85,-87,,-69,,-85,,-86,-74,,-64,-62,-63,-65,,,,,,,-87,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-64,,-80,-79,-76,-75,-76,-88,-85,-87,-86,-86,-86,,,,,,,,,,,
1454082175587,-84,,-87,-66,-85,-86,,,-70,,-67,-85,,,-86,-83,,,,,-85,-87,,-67,-85,-85,,-86,-74,,-61,-62,-63,-60,,,,,,,-87,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-64,,-80,-76,-76,-75,-76,-88,-86,-87,-86,-86,-84,,,,,,,,,,,
1454082176482,-84,,-87,-67,-85,-86,,,-70,,-68,-85,,,-86,-85,,,,,-85,-88,,-67,-85,-82,,,-68,,-61,-61,-63,-60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-64,,-76,-74,-76,-75,-76,-88,-84,-85,-86,-86,-84,,,,,,,,,,,
1454082177393,-86,,-85,-65,-85,-87,,,-65,,-65,,,,-86,-85,,,,,-85,-88,,-67,-85,-82,,,-68,,-61,-61,,-60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-65,,-76,-74,-76,-75,-76,-86,-84,-85,,-87,-84,,,,,,,,,,,
1454082178315,-88,,-85,-71,-85,-87,,,-65,,-71,,,,-86,-85,,,,,-86,-88,,-71,-85,-82,,,-68,,-61,-61,,-63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-65,,-76,-79,-76,-80,-76,-86,-84,-85,,-87,-85,,,,,,,,,,,
1454082179249,-88,,-85,-71,-85,-87,,,-65,,-71,,,,-86,-85,,,,,-86,-88,,-71,-85,-87,,,-68,,-63,-61,,-64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-65,,-76,-79,-76,-80,-76,-86,-86,-89,,-87,-85,,,,,,,,,,,
1454082180192,-85,,-85,-72,-85,-86,,,-73,,-72,,,,-86,-85,,,,,-85,-88,,-72,-86,-87,,,-68,,-63,-61,,-66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-66,,-76,-79,-78,-78,-78,-87,-86,-89,,-87,-88,,,,,,,,,,,
1454082181089,-85,,-85,-74,-85,-86,,,-73,,-75,,,,-86,,,,,,-85,-86,,-72,-86,-87,,-86,-75,,-66,-65,,-66,-87,,,,,,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-66,,,-78,-78,-78,-78,-87,-90,-89,,-87,-88,,,,,,,,,,,
1454082181991,-85,,-86,-73,-87,-87,,,-73,,-73,,,,-86,,,,,,-85,-86,,-72,-86,-87,,-86,-75,,-66,-65,-58,-66,-87,,,,,,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,,-79,-78,-77,-78,-77,-88,-90,-89,-87,-87,-88,,,,,,,,,,,
1454082182883,-88,,-86,-73,-87,-87,,,-73,,-73,,,,-86,,,,,,-85,-88,,-74,-86,-87,,-86,-75,,-66,-65,-58,-62,-87,,,,,,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,,-79,-75,-77,-76,-77,-88,-84,-89,-84,-87,-88,,,,,,,,,,,
1454082183804,-88,,-87,-70,-87,-87,,,-73,,-70,,,,-86,-85,,,,,-85,-88,,-74,-86,-87,,-86,-71,,-66,-56,-56,-62,-87,,,,,,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,,-76,-75,-77,-76,-77,-88,-84,-87,-87,-87,-88,,,,,,,,,,,
1454082184718,-88,,-86,-73,-86,-87,,,-73,,-73,,,,-86,-85,,,,,,-88,,-74,,-87,,-86,-71,,-66,-56,-59,-62,-87,,,,,,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,,-78,-75,-77,-76,-78,-81,-82,-87,-81,-81,,,,,,,,,,,,
1454082185628,-88,,-86,-73,-86,-87,,,-74,,-73,,,,,-85,,,,,-89,-88,,-73,-85,-87,,,-71,,,-56,-59,-57,,,,,,,,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,,-78,-75,-75,-75,-75,-80,-81,-87,-82,-81,-84,,,,,,,,,,,
1454082186519,-88,,-86,-75,-86,-87,,,-74,,-75,,,,-86,-85,,,,,-89,-88,,-75,-85,-87,,,-71,,-57,-56,-59,-59,,,,,,,,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,,-78,-73,-75,-75,-75,-80,-84,-87,-82,-81,-83,,,,,,,,,,,
1454082187448,,,-86,-73,-86,-86,,,-73,,-73,,,,-86,-85,,,,,-89,,,-75,-85,-87,,,-71,,-57,-56,-59,-59,,,,,,,,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,,-74,-73,-74,-75,-73,-83,-84,-87,-84,-83,-83,,,,,,,,,,,
1454082188383,,,-86,-74,-86,-86,,,-74,,-74,,,,-86,,,,,,-89,,,-75,-85,,,,,,-57,,-59,-59,,,,,,,,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-59,,-74,-73,-78,-78,-79,-84,-84,,-84,-83,-83,,,,,,,,,,,
1454082189325,,,,-74,,-86,,,-74,,-74,,,,-86,,,,,,-89,,,-75,-85,,,,-72,,-60,-62,-62,-59,-88,,,,,,,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-59,,-79,-73,-78,-78,-79,-84,-84,-83,-82,-83,-83,,,,,,,,,,,
1454082190237,,,,-75,,-86,,,-75,,-74,-88,,,-86,,,,,,,,,-75,,,,,-72,,-60,-62,-62,-59,-88,,,,,,,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,,-79,-73,-79,-80,-80,-84,-84,-83,-82,-86,-83,,,,,,,,,,,
1454082191138,,,,-76,,-86,,,-75,,-77,-88,,,,,,,,,,-87,,-77,,,,,-72,,-60,-62,-62,-58,-88,,,,,,-88,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,,-79,-75,-79,-75,-80,-84,,-83,-82,-86,-84,,,,,,,,,,,
1454082192028,,,,-75,,-86,,,-75,,-75,-88,,,-85,,,,,,,-87,,-77,,,,,-75,,-63,-58,-58,-58,-88,,,,,,-88,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,,-76,-75,-79,-75,-80,-84,,-85,-85,-86,-84,,,,,,,,,,,
1454082192943,,,,-74,,-86,,,-74,,-74,-88,,,-85,,,,,,,-87,,-74,,,,,-75,,-63,-58,-58,-59,-88,,,,,,-86,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,,-76,-75,-79,-76,-76,-88,,-85,-85,-86,-89,,,,,,,,,,,
1454082193843,,,,-74,,-86,,,-74,,-74,-88,,,-88,,,,,,,-87,,-74,,,,,-75,,-59,-58,-58,-59,-88,,,,,,-86,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,,-76,-79,-79,-76,-76,-88,-87,-85,-85,-86,-86,,,,,,,,,,,
1454082194756,,,,-73,,,,,-74,,-73,,,,-88,-86,,,,,,-87,,-74,,,,,-73,,-59,-55,-55,-59,-88,,,,,,-86,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-55,,-74,-79,-76,-76,-76,-88,-87,-86,-86,-87,-86,,,,,,,,,,,
1454082195674,,,,-75,,,,,-75,,-75,-86,,,-88,-86,,,,,,,,-74,,,,,-73,,-59,-55,-55,-59,-88,,,,,,-86,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,,-74,-79,-78,-77,-77,-86,-87,-86,-86,-85,-86,,-89,,,,,,,,,
1454082196588,,,,-79,,,,,-75,,-80,-86,,,-88,-86,,,,,,-86,,-80,-86,,,,-73,,-59,-55,-55,-59,,,,,,,-86,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,,-74,-78,-78,-77,-77,-86,-87,-86,-86,-85,-86,,-89,-87,,,,,,,,
1454082197516,,,,-75,,,,,-75,,-76,-86,,,-88,-87,,,,,,-87,,-80,-86,,,-88,-76,,-58,-58,-55,-59,-87,,,,-87,,-86,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,,-80,-79,-78,-77,-77,-86,-84,-84,-86,-85,-86,,-89,-87,,,-88,,,,,
1454082198448,,,,-74,,,,,-75,,-74,-86,,,-86,-86,,,,,,-88,,-80,-86,,,-88,-75,,-58,-57,-55,-59,-87,,,,-87,,-86,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,,-79,-79,-78,-77,-77,-86,-82,-83,-86,-85,,,-89,-87,,,-88,,,,,
1454082199419,,,,-74,,,,,-75,,-74,-86,,,-86,-86,,,,,-87,-87,,-74,-87,,,-84,-75,,-57,-57,,-59,-87,,,,-87,,-86,-85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,,-79,-74,-78,-74,-77,-86,-86,-83,,-85,-85,,-89,-88,,,-88,,,,,
