TimeStamp,88:75:56:8f:3d:d0,88:75:56:8f:3d:d5,88:75:56:8f:3d:d4,20:3a:07:f9:39:c0,20:3a:07:f9:39:c5,20:3a:07:f9:39:c4,20:3a:07:f9:39:c2,20:3a:07:f9:39:c1,0c:d9:96:ca:15:42,0c:d9:96:ca:15:40,0c:d9:96:ca:15:44,0c:d9:96:ca:15:41,0c:d9:96:ca:15:45,0c:d9:96:ca:15:4a,0c:d9:96:ca:15:4e,0c:d9:96:ca:15:4c,0c:d9:96:ca:15:4f,0c:d9:96:ca:15:4b,0c:d9:96:ca:15:4d,20:3a:07:f9:39:cb,20:3a:07:f9:39:cd,20:3a:07:f9:39:ca,20:3a:07:42:45:10,20:3a:07:42:45:14,20:3a:07:42:45:12,20:3a:07:f9:39:ce,20:3a:07:f9:39:cf,20:3a:07:f9:39:cc,20:3a:07:42:45:15,34:a8:4e:cc:26:f1,20:3a:07:42:45:1b,20:3a:07:42:45:1f,34:a8:4e:cc:26:f0,88:75:56:8f:3d:d2,20:3a:07:42:45:1d,20:3a:07:42:45:11,34:a8:4e:cc:26:f2,20:3a:07:42:45:1c,88:75:56:8f:3d:d1,34:a8:4e:cc:26:f5,20:3a:07:42:45:1e,34:a8:4e:cc:26:f4,c0:62:6b:86:c4:3c,c0:62:6b:86:c4:3a,c0:62:6b:86:c4:3f,c0:62:6b:86:c4:35,c0:62:6b:86:c4:30,c0:62:6b:86:c4:3d,c0:62:6b:86:c4:31,88:75:56:6b:6a:5a,c0:62:6b:86:c4:32,c0:62:6b:86:c4:3b,34:a8:4e:cc:26:ff,34:a8:4e:cc:26:fd,c0:62:6b:86:c4:34,c0:62:6b:86:c4:3e,34:a8:4e:cc:26:fa,34:a8:4e:cc:26:fc,f0:25:72:a2:eb:e1,88:75:56:6b:6a:5e,34:a8:4e:cc:26:fb,88:75:56:6b:6a:54,88:75:56:6b:6a:5d,f0:25:72:a2:eb:ea,f0:25:72:a2:eb:eb,88:75:56:6b:6a:51,f0:25:72:a2:eb:ef,f0:25:72:a2:eb:ec,88:75:56:6b:6a:5c,f0:25:72:a2:eb:e0,f0:25:72:a2:eb:e4,f0:25:72:a2:eb:e2,a0:cf:5b:44:84:52,88:75:56:6b:6a:55,88:75:56:6b:6a:50,88:75:56:6b:6a:52,34:a8:4e:cc:26:fe,88:75:56:6b:6a:5f,88:75:56:6b:6a:5b,a0:cf:5b:44:84:55,f0:25:72:a2:eb:ed,a0:cf:5b:44:84:54,f0:25:72:a2:eb:e5,a0:cf:5b:44:84:5e,a0:cf:5b:44:84:51,a0:cf:5b:44:84:50,a0:cf:5b:44:84:5c,a0:cf:5b:44:84:5d,a0:cf:5b:44:84:5f,a0:cf:5b:44:84:5a,a0:cf:5b:44:84:5b,f0:25:72:a2:eb:ee,e0:d1:73:5b:cd:d4,e0:d1:73:5b:cd:d2,e0:d1:73:5b:cd:d1,e0:d1:73:5b:cd:d0,e0:d1:73:5b:cd:dc,e0:d1:73:5b:cd:d5,e0:d1:73:5b:cd:dd,e0:d1:73:5b:cd:da,e0:d1:73:5b:cd:db,e0:d1:73:5b:cd:de,e0:d1:73:5b:cd:df,7c:95:f3:17:0f:4b,7c:95:f3:17:0f:4d,7c:95:f3:17:0f:4a,64:d8:14:60:de:45,64:d8:14:60:de:40,64:d8:14:60:de:42,64:d8:14:60:de:44,7c:95:f3:17:0f:44,7c:95:f3:17:0f:42,7c:95:f3:17:0f:45,64:d8:14:60:de:41,7c:95:f3:17:0f:4c,7c:95:f3:17:0f:40,7c:95:f3:17:0f:4f,64:d8:14:60:de:4a,7c:95:f3:17:0f:41,64:d8:14:60:de:4d,64:d8:14:60:de:4f,64:d8:14:60:de:4b,64:d8:14:60:de:4e,64:d8:14:32:64:db,64:d8:14:60:de:4c,64:d8:14:32:64:d1,34:a8:4e:ab:ce:a4,34:a8:4e:ab:ce:a0,64:d8:14:32:64:d0,64:d8:14:32:64:d4,64:d8:14:ad:ad:0f,64:d8:14:ad:ad:01,34:a8:4e:ab:ce:a2,64:d8:14:32:64:d2,64:d8:14:ad:ad:02,64:d8:14:ad:ad:0e,64:d8:14:32:64:d5,34:a8:4e:ab:ce:a5,64:d8:14:ad:ad:0b,64:d8:14:c0:60:0a,64:d8:14:32:64:de,34:a8:4e:ab:ce:af,64:d8:14:ad:ad:05,34:a8:4e:ab:ce:ab,64:d8:14:32:64:dc,64:d8:14:c0:60:00,64:d8:14:ad:ad:0d,64:d8:14:c0:60:02,64:d8:14:32:64:dd,34:a8:4e:ab:ce:ad,64:d8:14:ad:ad:00,64:d8:14:ad:ad:04,64:d8:14:c0:60:0b,64:d8:14:32:64:da,64:d8:14:32:64:df,64:d8:14:c0:60:04,64:d8:14:c0:60:01,34:a8:4e:ab:ce:a1,64:d8:14:c0:60:05,64:d8:14:c0:60:0f,64:d8:14:c0:60:0e,64:d8:14:c0:60:0c,64:d8:14:ad:ad:0a,64:d8:14:ad:ad:0c,34:a8:4e:ab:ce:ae,7c:95:f3:17:0f:4e,20:3a:07:42:45:1a,88:75:56:8f:3d:de,88:75:56:8f:3d:dd,88:75:56:8f:3d:db,88:75:56:8f:3d:df,88:75:56:8f:3d:da
1454509022835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78,,-70,,-76,,,,,,,,-75,,,,,,-87,,-86,,,-77,-86,-76,,,,,,,,,-89,,,,,,,,,,,,-57,-55,-56,-67,-71,-58,-70,-80,-70,-85,-70,-78,-80,-77,-72,-68,-80,-77,-79,-79,-80,-57,-77,-80,-78,,,-80,-82,-80,-78,-85,,-76,,-83,-79,-78,,-80,-71,,,,-83,-87,-89,,-86,,,,-88,,,,-83,,-81,-80,,-87,-84,,-82,,,,,,-87,,,-78,,,,,,
1454509025182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-85,-70,-71,-87,-70,,-76,-86,,,,,,,-75,,,,,-84,-83,,-84,-83,,-77,-86,-78,,,,,,,,,-84,,,,,,,,,,,-84,-54,-55,-56,-53,-74,-58,-74,-80,-70,-78,-73,-78,-82,-77,-72,-68,-80,-77,-79,-78,-80,-76,-77,-79,-78,,-78,-80,-82,-80,-78,,,,,-83,-79,-78,,,,,,,-83,-87,,,,,,,-88,,,,,,-81,-80,,,,,,,,,,,,,,-81,,,,,,
1454509027535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-85,-70,-71,-87,-70,,-70,-86,,,,,,,-77,,,,,-84,-83,,-84,-83,,-78,-86,-78,,,,,,,,,-84,,,,,,,,,,,-84,-54,-55,-55,-53,-74,-58,-78,-80,-78,-78,-77,-78,-82,-80,-72,-80,-82,-77,-81,-80,-80,-76,-79,-80,-83,,-78,-80,-82,-80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-81,,,,,,
1454509029889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-88,-63,-64,-85,-70,,-70,-86,,,,,,,-77,,,,,-84,-83,,-80,-83,,-78,-86,-78,,,,,,,,,-84,,,,,,,,,,,-84,-50,-51,-55,-49,-74,-58,-73,-80,-78,-71,-73,-78,-82,-80,-72,-80,-82,-77,-81,-78,-80,-80,-79,-77,-83,,-78,,,,,,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-81,,,,,,
1454509032240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-84,-86,-84,-63,-64,-84,-66,,-70,-86,,,,,,,-77,,,,,-80,-79,,-76,-80,,-78,,-78,,,,,,,,,-76,,,,,,,,,,,-81,-50,-51,-47,-49,-74,-58,-73,,-74,-71,-73,-83,-82,-84,,-79,-80,-80,-84,-82,,-80,-79,-82,-84,,-78,-85,-86,-85,,,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-81,,,,,,
1454509034579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-84,-86,-82,-68,-69,-82,-66,,-70,-83,,,-73,,,,-77,,,,,-82,-83,,-80,-80,,-78,-77,-78,,,,,,,,,-80,,,,,,,,,,,-81,-49,-50,-47,-49,-75,,-70,-73,-74,-71,-73,-83,-82,-84,-77,-79,-80,-80,-84,-82,,-76,-79,-82,-84,,-85,-85,-86,-85,,,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-84,,,,,,
1454509036928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-88,-86,-82,-68,-69,-82,-76,,-77,-83,,,-73,-92,,,-79,,,,,-79,-80,,-78,-76,,-78,-77,-81,,,,,,,,,-80,,,,,,,,,,,-79,-49,-50,-54,-49,-75,,-75,-73,-77,-71,-75,-83,,-84,-77,-82,-80,-80,-84,-85,,-76,-84,-85,-84,,-85,-85,-86,-85,,,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-84,,,,,,
1454509039273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-88,-86,-84,-72,-73,-85,-76,,-77,-83,,,-73,-92,,,-79,,,,,-78,-81,,-78,-80,,-78,-77,-81,,,,,,,,,-81,,-79,,,,,,,,,-79,-55,-50,-54,-57,-79,-58,-78,-73,-77,-78,-78,-83,-82,-84,-77,-82,-80,-80,-84,-85,,-80,-84,-85,-84,,-84,-85,-86,-85,,,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-84,,,,,,
1454509041621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-84,-86,-85,-72,-73,-85,-76,,-74,-83,,,-73,-88,,,-79,,,,,-82,-81,,-84,-83,,-78,-80,-79,,,,,,,,,-83,,-79,,,,,,,,,-83,-55,-50,-58,-57,-79,-58,-81,-81,-80,-78,-81,-83,-82,-80,-84,-82,-80,-84,-80,-85,-81,-80,-80,-81,-84,,-84,-85,-86,-85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-84,,,,,,
1454509043978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-84,,-85,-76,-73,-85,-76,,-74,-90,,,-73,-88,,,-79,,,,,-82,-84,,-84,-82,,-78,-80,-79,,,,,,,,,-83,,-83,,,,,,,,,-82,-59,-50,-58,-60,-79,-62,-81,-81,-80,-82,-81,-83,-82,-80,-84,-82,,-84,-80,-85,-81,-80,-80,-81,-84,,-82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-85,,,,,,
1454509046314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-85,,-87,-76,-73,-87,-77,,-77,-90,,,-73,-87,,,-81,,,,,-82,-84,,-85,-86,,-78,-80,-79,,,,,,,,,-85,,-83,,,,,,,,,-84,-59,,-59,-60,-79,-62,-81,-81,-81,-82,-81,-83,-82,-82,-84,-82,,-86,-82,-83,-81,-80,-81,-82,-83,,-82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-85,,,,,,
1454509048657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-85,-85,-87,-76,-73,-87,-77,,-77,-86,,,-73,-87,,,-81,,,,,-82,-83,,-84,-83,,-78,-80,-79,,,,,,,,,-84,,-83,,,,,,,,,-84,-59,,-59,-58,-79,-59,-81,-81,-81,-81,-80,-83,-80,-82,-84,,-81,-86,-82,-80,-81,-81,-81,-78,-83,,-79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-85,,,,,,
1454509051002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-85,-85,-87,-76,-78,-87,-77,,-78,-86,,,-78,-89,,,-81,,,,,-82,-83,,-81,-81,,-80,-78,-80,,,,,,,,,-84,,-83,,,,,,,,,-81,-60,-62,-59,-58,-82,-59,-85,-85,-81,-81,-84,-83,-80,-81,-84,-87,-81,-86,-82,-80,-81,-81,-80,-80,-83,,-79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-82,,,,,,
1454509053348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-85,-89,-87,-76,-78,-87,-78,,-78,-86,,,-78,-89,,,-81,,,,,-80,-81,,-81,-81,,-80,-78,-80,,,,,,,,,-80,,-83,,,,,,,,,-81,-60,-62,-59,-58,-82,-62,-84,-85,-81,-81,-84,-78,-76,-81,,-87,-81,-86,-82,-80,-81,-81,-80,-80,-76,,-79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-82,,,,,,
1454509055694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-85,-89,-87,-76,-78,-87,-78,,-78,-86,,,-78,-89,,,-81,,,,,-80,-81,,-81,-81,,-79,-79,-80,,,,,,,,,-80,,,,,,,,,,,-81,-63,-63,-59,-58,-82,-62,-84,-85,-81,-81,-84,-78,-66,-81,,-87,-81,-86,-82,-80,-81,-81,-67,-80,-66,,-79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-68,,,,,,
1454509058036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-85,-89,,-76,-78,,-82,,-78,-86,,,-78,-89,,,-81,,,,,-80,-81,,-81,-81,,-79,-79,-80,,,,,,,,,-80,,,,,,,,,,,-81,-63,-63,-59,-58,-82,-69,-84,-85,-81,-81,-84,-68,-65,-66,,-87,-81,,-70,-69,-81,-81,-67,-80,-66,,-79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-68,,,,,,
1454509060382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-85,-89,-83,-82,-82,-83,-82,,-78,-83,,,-78,-89,,,-81,,,,,-78,-81,,-81,-81,,-76,-79,-80,,,,,,,,,-79,,-77,,,,,,,,,-79,-67,-69,-59,,-78,-69,-83,-85,-81,-83,-84,-68,-75,-66,,-87,,,-70,-69,-81,,-67,-80,-66,,-64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-74,,,,,,
1454509062725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-91,-87,-83,-82,-82,-83,-78,,-76,-83,,,-78,-91,,,-82,,,,,-83,-81,,-85,-83,,-76,-79,-84,,,,,,,,,-83,,-77,,,,,,,,,-79,-67,-69,-66,,-78,-69,-83,-85,-85,-83,-85,-68,-75,-78,,,,,-77,-78,-81,,-77,-77,-77,,-64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-74,,,,,,
1454509065052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-91,-87,-86,-80,-82,-87,-78,,-76,-87,,,-78,-91,,,-82,,,,,-79,-80,,-82,-83,,-76,-79,-84,,,,,,,,,-80,,-81,,,,,,,,,-81,-64,-69,-66,,-78,-66,-83,-85,-85,-85,-85,-68,-83,-78,,,,,-77,-78,-81,,-77,-77,-77,,-75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-74,,,,,,
1454509067387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-91,-87,-85,-80,-78,-86,-78,,-76,-87,,,-75,-86,,,-82,,,,,-79,-83,,-79,-83,,-76,-81,-83,,,,,,,,,-79,,-81,,,,,,,,,-85,-65,-66,-66,,-85,-66,-83,-86,-85,-85,-85,-68,-83,-78,,,,,-77,-78,,,-84,-77,-77,,-75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-82,,,,,,
1454509069732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-87,-86,-85,-80,-78,-86,-79,,-76,-87,,,-75,-86,,,-82,,,,,-83,-85,,-82,-82,,-76,-81,-83,,,,,,,,,-83,,-81,,,,,,,,,-82,-65,-66,-63,,-85,-66,-85,-86,-85,-85,-84,-87,-83,-84,,,,,-77,-78,,,-84,-77,-81,,-75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-82,,,,,,
1454509072076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-87,-86,-88,-80,-78,-86,-79,,-76,-86,,,-75,-86,,,-82,,,,,-79,-81,,-78,-79,,-82,-81,-83,,,,,,,,,-77,,-81,,,,,,,,,-78,-62,-62,-63,-64,-81,-66,-82,-86,-85,-82,-82,-87,-83,-84,,,,,-77,-78,,,-84,-77,-81,,-85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-82,,,,,,
1454509074420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-85,-86,-88,-80,-78,-84,-77,,-76,-86,,,-75,-86,,,-78,,,,,-82,-81,,-82,-83,,-82,-81,-78,,,,,,,,,-84,,-81,,,,,,,,,-82,-62,-62,-63,-64,-81,-66,-82,-86,-82,-82,-82,-87,-83,-84,,,,,-87,,,,-84,-87,-81,,-85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-82,,,,,,
1454509076763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-85,-86,-86,-76,-78,-85,-77,,-76,-85,,,-75,-86,,,-78,,,,,-82,-83,,-83,-83,,-82,-81,-78,,,,,,,,,-83,,-80,,,,,,,,,-84,-62,-62,-63,-63,-81,-63,-83,-86,-82,-84,-84,-87,,-84,,,,,-87,,,,-84,-87,-81,,-85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-82,,,,,,
1454509079095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-85,-86,-86,-76,-78,-85,-77,,,-85,,,,,,,-78,,,,,-82,-83,,-83,-83,,-82,,-78,,,,,,,,,-83,,-80,,,,,,,,,-84,-62,-79,-80,-63,-81,-63,-83,,-82,-84,-84,-87,,-84,,,,,-87,,,,,-87,-81,,-85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454509081429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-85,,-86,-76,-78,-85,-77,,,-85,,,,,,,-78,,,,,-82,-83,,-83,-83,,-82,,-78,,,,,,,,,-83,,-80,,,,,,,,,-84,-62,-79,-80,-63,-81,-79,-83,,-82,-84,-84,,,,,,,,-87,,,,,-87,,,-85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454509083750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-85,,-86,-76,,-85,-77,,,-85,,,,,,,-78,,,,,-82,-83,,-83,-83,,,,-78,,,,,,,,,-83,,-80,,,,,,,,,-84,-62,-79,-80,-63,,-79,-83,,-82,-84,-84,,,,,,,,-87,,,,,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454509086077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-86,-76,,-85,,,,-85,,,,,,,,,,,,,-83,,-83,,,,,,,,,,,,,,-83,,-80,,,,,,,,,-84,-62,-79,-80,-63,,-79,-83,,,-84,-84,,,,,,,,,,,,-85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-89,,,,,,
1454509088409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79,-80,,,-79,,,,,,,,-85,,,,,,,,,-85,,-84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-89,,,,,,
1454509090737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79,,,,,,,,-85,,,,,,,,,-85,,-84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-89,,,,,,
1454509093063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-85,,,,,,,,,-85,,-84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-89,,,,,,
1454509095377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-85,,,,,,,,,-85,,-84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-89,,,,,,
1454509097691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-85,,,,,,,,,-85,,-84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454509100019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-85,,,,,,,,,-85,,-84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454509102331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-85,,,,,,,,,-85,,-84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454509104647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-85,,,,,,,,,-85,,-84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454509106972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-85,,,,,,,,,-85,,-84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454509109285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-88,,-87,,,,,,,,,,,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454509111612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-86,-80,-87,,,,,,,,,,,-85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454509113944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-86,-80,-87,,,,,,,,,,,-85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454509116271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-86,-80,-87,,,,,,,,,,,-85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454509118593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-86,-80,-87,,,,,,,,,,,-85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454509120909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-86,-80,,,,,,,,,,,,-85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454509123241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-86,-80,,,,,,,,,,,,-85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454509125567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-86,-80,,,,,,,,,,,,-85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454509127896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-86,-80,,,,,,,,,,,,-85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454509130222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-86,-80,,,,,,,,,,,,-85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454509132535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-86,-80,,,,,,,,,,,,-85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454509134860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-86,-80,,,,,,,,,,,,-85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
